Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
715	573	6	8	1	0	715	2019	Preston	NorLin	V1	2.09	
715	573	6	8	1	0	715	2019	Preston	NorLin	V2	2.19	
715	573	6	8	1	0	715	2019	Preston	NorLin	V3	2.15	
715	573	6	8	1	0	715	2019	Preston	NorLin	W1	0	
715	573	6	8	1	0	715	2019	Preston	NorLin	W2	3.89	
715	573	6	8	1	0	715	2019	Preston	NorLin	W3	2.04	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	STD	1.2	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V1	2.09	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V2	3.19	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V3	1.15	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W1	0	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W2	3.89	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W3	4.04	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	STD	1.2	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V1	2.09	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V2	2.19	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V3	1.15	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W1	0	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W2	3.89	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W3	4.04	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	STD	1.2	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V1	2.09	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V2	2.19	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V3	1.15	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W1	1.02	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W2	3.89	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W3	3.04	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	STD	1.2	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V1	2.09	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V2	1.19	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V3	1.15	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W1	0	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W2	3.89	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W3	2.04	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	STD	1.93	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V1	2.97	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V2	1.8	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V3	1.15	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W1	4.13	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W2	4.27	
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W3	3.04	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	STD	1.93	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V1	1.97	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V2	2.8	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V3	2.15	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W1	4.13	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W2	4.27	
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W3	1.04	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	STD	1.93	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V1	1.97	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V2	1.8	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V3	2.15	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W1	4.13	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W2	4.27	
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W3	4.04	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	STD	1.93	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V1	1.97	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V2	1.8	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V3	1.15	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W1	4.13	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W2	4.27	
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W3	2.04	
715	582	6	9	1	0	715	2019	Preston	NorLin	STD	2.93	
715	582	6	9	1	0	715	2019	Preston	NorLin	V1	2.97	
715	582	6	9	1	0	715	2019	Preston	NorLin	V2	2.8	
715	582	6	9	1	0	715	2019	Preston	NorLin	V3	2.15	
715	582	6	9	1	0	715	2019	Preston	NorLin	W1	0	
715	582	6	9	1	0	715	2019	Preston	NorLin	W2	3.27	
715	582	6	9	1	0	715	2019	Preston	NorLin	W3	2.04	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	STD	1.93	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V1	2.97	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V2	3.8	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V3	2.15	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W1	0	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W2	2.27	
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W3	1.04	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	STD	1.93	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V1	1.97	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V2	1.8	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V3	2.15	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W1	0	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W2	1.27	
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W3	3.04	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	STD	0.93	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V1	0.97	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V2	0.8	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V3	1.15	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W1	1.13	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W2	4.27	
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W3	4.04	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	STD	3.93	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V1	2.97	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V2	3.8	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V3	4.15	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W1	4.13	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W2	5.27	
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W3	4.04	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	STD	2.93	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V1	2.97	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V2	1.19	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V3	1.67	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W1	5.33	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W2	1.27	
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W3	2.04	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	STD	2.93	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V1	1.97	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V2	2.19	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V3	1.67	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W1	3.33	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W2	5.27	
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W3	5.04	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	STD	2.93	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V1	2.97	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V2	1.19	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V3	1.67	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W1	4.33	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W2	5.27	
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W3	8.04	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	STD	2.93	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V1	2.97	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V2	2.19	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V3	1.67	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W1	3.33	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W2	4.27	
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W3	5.04	
715	591	7	1	1	0	715	2019	Preston	NorLin	STD	2.93	
715	591	7	1	1	0	715	2019	Preston	NorLin	V1	2.97	
715	591	7	1	1	0	715	2019	Preston	NorLin	V2	2.19	
715	591	7	1	1	0	715	2019	Preston	NorLin	V3	1.67	
715	591	7	1	1	0	715	2019	Preston	NorLin	W1	3.33	
715	591	7	1	1	0	715	2019	Preston	NorLin	W2	3.27	
715	591	7	1	1	0	715	2019	Preston	NorLin	W3	2.04	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	STD	2.93	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V1	2.97	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V2	1.19	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V3	1.67	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W1	0	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W2	2.27	
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W3	1.04	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	STD	1.93	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V1	1.97	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V2	2.19	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V3	1.67	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W1	0	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W2	4.27	
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W3	3.04	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	STD	1.93	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V1	1.97	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V2	3.19	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V3	2.67	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W1	0	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W2	4.27	
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W3	2.04	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	STD	2.93	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V1	2.97	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V2	2.19	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V3	1.67	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W1	0	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W2	5.27	
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W3	5.04	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	STD	1.93	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V1	2.97	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V2	3.8	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V3	5.67	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W1	4.33	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W2	5.89	
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W3	9.31	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	STD	2.93	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	V1	3.97	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	V2	0.8	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	V3	1.67	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	W1	6.33	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	W2	3.89	
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	W3	2.31	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	STD	0.93	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	V1	1.97	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	V2	0.8	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	V3	1.67	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	W1	0	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	W2	4.89	
187	598	7	2	0	0	187	2019	Preston	BxN-RIL-354-24	W3	5.31	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	STD	1.93	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	V1	1.97	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	V2	1.8	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	V3	1.67	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	W1	3.33	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	W2	3.89	
345	599	7	2	0	0	345	2019	Preston	NxB-RIL-361-6	W3	3.31	
715	600	7	2	1	0	715	2019	Preston	NorLin	STD	2.93	
715	600	7	2	1	0	715	2019	Preston	NorLin	V1	2.97	
715	600	7	2	1	0	715	2019	Preston	NorLin	V2	2.8	
715	600	7	2	1	0	715	2019	Preston	NorLin	V3	1.67	
715	600	7	2	1	0	715	2019	Preston	NorLin	W1	3.33	
715	600	7	2	1	0	715	2019	Preston	NorLin	W2	3.89	
715	600	7	2	1	0	715	2019	Preston	NorLin	W3	1.31	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	STD	2.93	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	V1	2.97	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	V2	0.8	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	V3	1.67	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	W1	0	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	W2	3.89	
93	601	7	2	0	0	93	2019	Preston	BxN-RIL-350-7	W3	2.31	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	STD	2.93	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	V1	1.97	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	V2	2.8	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	V3	3.67	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	W1	0	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	W2	4.89	
646	602	7	2	0	0	646	2019	Preston	NxB-RIL-373-21	W3	7.31	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	STD	2.93	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	V1	2.97	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	V2	0.8	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	V3	1.67	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	W1	3.33	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	W2	0.89	
306	603	7	2	0	0	306	2019	Preston	BxN-RIL-359-27	W3	4.31	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	STD	1.93	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	V1	1.97	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	V2	2.8	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	V3	3.67	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	W1	0	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	W2	5.89	
487	604	7	2	0	0	487	2019	Preston	NxB-RIL-366-26	W3	6.31	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	STD	2.93	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	V1	3.97	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	V2	3.19	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	V3	3.67	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	W1	5.33	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	W2	4.89	
220	605	7	3	0	0	220	2019	Preston	BxN-RIL-356-10	W3	7.31	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	STD	2.93	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V1	2.97	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V2	1.19	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V3	1.67	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W1	3.33	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W2	3.89	
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W3	1.31	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	STD	1.93	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V1	1.97	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V2	2.19	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	V3	2.67	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W1	3.33	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W2	3.89	
695	607	7	3	0	0	695	2019	Preston	NxB-RIL-375-13	W3	7.31	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	STD	2.93	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	V1	1.97	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	V2	2.19	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	V3	2.67	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	W1	0.33	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	W2	4.89	
373	608	7	3	0	0	373	2019	Preston	NxB-RIL-362-2	W3	5.31	
715	609	7	3	1	0	715	2019	Preston	NorLin	STD	2.93	
715	609	7	3	1	0	715	2019	Preston	NorLin	V1	2.97	
715	609	7	3	1	0	715	2019	Preston	NorLin	V2	2.19	
715	609	7	3	1	0	715	2019	Preston	NorLin	V3	1.67	
715	609	7	3	1	0	715	2019	Preston	NorLin	W1	3.33	
715	609	7	3	1	0	715	2019	Preston	NorLin	W2	3.89	
715	609	7	3	1	0	715	2019	Preston	NorLin	W3	1.31	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	STD	2.93	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	V1	2.97	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	V2	2.19	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	V3	3.67	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	W1	0	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	W2	4.89	
231	610	7	3	0	0	231	2019	Preston	BxN-RIL-356-22	W3	7.31	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	STD	2.93	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	V1	2.97	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	V2	2.19	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	V3	1.67	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	W1	5.33	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	W2	3.89	
622	611	7	3	0	0	622	2019	Preston	NxB-RIL-372-28	W3	2.31	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	STD	2.93	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	V1	2.97	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	V2	1.19	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	V3	1.67	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	W1	3.33	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	W2	3.89	
347	612	7	3	0	0	347	2019	Preston	NxB-RIL-361-8	W3	1.31	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	STD	1.93	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V1	1.97	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V2	2.19	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V3	2.67	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W1	0	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W2	4.89	
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W3	6.31	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	STD	2.93	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V1	3.97	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V2	0.8	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V3	1.67	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W1	4.33	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W2	3.89	
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W3	6.04	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	STD	2.93	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	V1	1.97	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	V2	1.8	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	V3	2.67	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	W1	3.33	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	W2	3.89	
629	615	7	4	0	0	629	2019	Preston	NxB-RIL-373-4	W3	3.04	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	STD	1.93	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	V1	1.97	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	V2	2.8	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	V3	2.67	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	W1	0	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	W2	1.89	
173	616	7	4	0	0	173	2019	Preston	BxN-RIL-354-7	W3	3.04	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	STD	2.93	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	V1	2.97	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	V2	2.8	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	V3	2.67	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	W1	0	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	W2	3.89	
506	617	7	4	0	0	506	2019	Preston	NxB-RIL-367-21	W3	4.04	
715	618	7	4	1	0	715	2019	Preston	NorLin	STD	2.93	
715	618	7	4	1	0	715	2019	Preston	NorLin	V1	2.97	
715	618	7	4	1	0	715	2019	Preston	NorLin	V2	2.8	
715	618	7	4	1	0	715	2019	Preston	NorLin	V3	1.67	
715	618	7	4	1	0	715	2019	Preston	NorLin	W1	3.33	
715	618	7	4	1	0	715	2019	Preston	NorLin	W2	3.89	
715	618	7	4	1	0	715	2019	Preston	NorLin	W3	2.04	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	STD	2.93	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	V1	2.97	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	V2	0.8	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	V3	2.67	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	W1	0.33	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	W2	1.89	
608	619	7	4	0	0	608	2019	Preston	NxB-RIL-372-11	W3	2.04	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	STD	1.93	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	V1	1.97	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	V2	2.8	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	V3	3.67	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	W1	0.33	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	W2	4.89	
481	620	7	4	0	0	481	2019	Preston	NxB-RIL-366-18	W3	7.04	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	STD	3.93	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V1	3.97	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V2	0.8	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V3	1.67	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W1	4.33	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W2	4.89	
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W3	4.04	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	STD	2.93	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	V1	1.97	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	V2	0.8	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	V3	2.67	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	W1	3.33	
642	622	7	4	0	0	642	2019	Preston	NxB-RIL-373-17	W2	4.89	
